map,ws,wt,wc,wcl,wd,dm,opp_config,mode,stamp,file_result,file_dur,filename,finish_reason,duration_s,total_dist_m,collision_flag,max_speed,max_lat_acc,global_min_d,global_unsafe_ratio,global_track_rms,global_lat_acc_rms,frenet_usage_pct,fgm_usage_pct,fgm_min_d,fgm_unsafe_ratio,fgm_track_rms,fre_min_d_mean,fre_min_d_min,fre_track_rms_calc,ts_last_t,is_success
Spielberg,2.35,1.75,0.73,1.11,1.1,0.31,Opp_bumper_slow_1.csv,MUX_RACING,1765032838,GOAL,75.81,Mux_Spielberg_WS2.35_WT1.75_WC0.73_WCL1.11_WD1.10_DM0.31_Opp_bumper_slow_1.csv_MUX_RACING_1765032838_GOAL_dur_75.81s.csv,GOAL REACHED,75.81,337.03,False,4.7,9.98,0.0,0.18,0.26,1.78,94.97,5.03,0.0,0.62,0.27,0.6767615351904611,0.205708,0.2778819710361369,75.8115,True
Spielberg,1.21,2.25,1.6,2.32,2.63,0.52,Opp_bumper_slow_1.csv,MUX_RACING,1765036197,GOAL,75.58,Mux_Spielberg_WS1.21_WT2.25_WC1.60_WCL2.32_WD2.63_DM0.52_Opp_bumper_slow_1.csv_MUX_RACING_1765036197_GOAL_dur_75.58s.csv,GOAL REACHED,75.58,336.27,False,4.84,11.34,0.0,0.04,0.18,1.82,94.51,5.49,0.0,0.45,0.23,0.7790630866320915,0.255335,0.17716083288853854,75.5798,True
hairpin_combo,2.76,1.55,0.9,1.47,1.82,0.46,Opp_bumper_slow_1.csv,MUX_RACING,1765056876,GOAL,60.16,Mux_hairpin_combo_WS2.76_WT1.55_WC0.90_WCL1.47_WD1.82_DM0.46_Opp_bumper_slow_1.csv_MUX_RACING_1765056876_GOAL_dur_60.16s.csv,GOAL REACHED,60.16,254.9,False,5.0,27.65,0.0,0.16,0.31,3.7,85.95,14.05,0.0,0.39,0.38,0.8112532327371851,0.0,0.36228948659271837,60.16,True
Spielberg,1.73,1.58,0.97,1.3,0.52,0.46,Opp_bumper_slow_1.csv,MUX_RACING,1765028297,GOAL,74.21,Mux_Spielberg_WS1.73_WT1.58_WC0.97_WCL1.30_WD0.52_DM0.46_Opp_bumper_slow_1.csv_MUX_RACING_1765028297_GOAL_dur_74.21s.csv,GOAL REACHED,74.21,337.19,False,5.2,8.7,0.0,0.04,0.22,1.88,97.16,2.84,0.0,0.38,0.28,0.7324177380477551,0.0,0.22181831446042727,74.2083,True
hairpin_combo,1.52,2.11,1.46,2.14,2.43,0.5,Opp_bumper_slow_1.csv,MUX_RACING,1765059374,CRASH,43.65,Mux_hairpin_combo_WS1.52_WT2.11_WC1.46_WCL2.14_WD2.43_DM0.50_Opp_bumper_slow_1.csv_MUX_RACING_1765059374_CRASH_dur_43.65s.csv,COLLISION DETECTED,43.65,188.09,True,4.98,29.23,0.0,0.08,0.25,4.36,85.44,14.56,0.0,0.23,0.32,0.8154457358196646,0.176304,0.24298414116795652,43.6483,False
hairpin_combo,0.79,2.01,1.36,2.39,2.7,0.55,Opp_bumper_slow_1.csv,MUX_RACING,1765058557,CRASH,25.49,Mux_hairpin_combo_WS0.79_WT2.01_WC1.36_WCL2.39_WD2.70_DM0.55_Opp_bumper_slow_1.csv_MUX_RACING_1765058557_CRASH_dur_25.49s.csv,COLLISION DETECTED,25.49,111.66,True,4.7,18.2,0.05,0.05,0.26,3.96,89.05,10.95,0.05,0.2,0.28,0.8489925241606527,0.150037,0.24946947715028445,25.4916,False
hairpin_combo,1.6218,3.0615,0.7573,1.9687,1.1672,0.2108,Opp_bumper_slow_1.csv,MUX_RACING,1765045752,GOAL,61.73,Mux_hairpin_combo_WS1.6218_WT3.0615_WC0.7573_WCL1.9687_WD1.1672_DM0.2108_Opp_bumper_slow_1.csv_MUX_RACING_1765045752_GOAL_dur_61.73s.csv,GOAL REACHED,61.73,255.38,False,4.7,25.62,0.0,0.22,0.39,3.34,83.75,16.25,0.0,0.53,0.39,0.802991212052352,0.0,0.4013889971918799,61.7315,True
Spielberg,1.32,2.18,1.52,2.28,2.61,0.54,Opp_bumper_slow_1.csv,MUX_RACING,1765042912,GOAL,77.83,Mux_Spielberg_WS1.32_WT2.18_WC1.52_WCL2.28_WD2.61_DM0.54_Opp_bumper_slow_1.csv_MUX_RACING_1765042912_GOAL_dur_77.83s.csv,GOAL REACHED,77.83,336.53,False,4.7,8.93,0.0,0.19,0.23,1.75,93.83,6.17,0.0,0.56,0.26,0.7151388849272831,0.0526704,0.2601338384598475,77.8316,True
hairpin_combo,2.52,1.58,0.82,1.24,1.37,0.38,Opp_bumper_slow_1.csv,MUX_RACING,1765061339,CRASH,44.56,Mux_hairpin_combo_WS2.52_WT1.58_WC0.82_WCL1.24_WD1.37_DM0.38_Opp_bumper_slow_1.csv_MUX_RACING_1765061339_CRASH_dur_44.56s.csv,COLLISION DETECTED,44.56,190.36,True,5.02,31.6,0.0,0.27,0.37,4.26,84.56,15.44,0.0,0.64,0.44,0.723724740597792,0.192606,0.36896933998052234,44.5599,False
hairpin_combo,1.92,2.11,1.37,2.14,2.48,0.52,Opp_bumper_slow_1.csv,MUX_RACING,1765056359,GOAL,59.19,Mux_hairpin_combo_WS1.92_WT2.11_WC1.37_WCL2.14_WD2.48_DM0.52_Opp_bumper_slow_1.csv_MUX_RACING_1765056359_GOAL_dur_59.19s.csv,GOAL REACHED,59.19,253.99,False,5.15,21.55,0.0,0.12,0.31,3.86,87.42,12.58,0.0,0.3,0.32,0.8550142805926076,0.0,0.36930034502672454,59.1917,True
hairpin_combo,2.49,1.35,0.64,1.18,1.17,0.33,Opp_bumper_slow_1.csv,MUX_RACING,1765053861,ABORT,92.9,Mux_hairpin_combo_WS2.49_WT1.35_WC0.64_WCL1.18_WD1.17_DM0.33_Opp_bumper_slow_1.csv_MUX_RACING_1765053861_ABORT_dur_92.90s.csv,MANUAL_ABORT,92.9,400.84,False,4.85,20.33,0.0,0.22,0.4,3.64,84.21,15.79,0.0,0.46,0.38,0.8007140494600878,0.0,0.44061850303094013,92.9002,False
Spielberg,1.3316,1.0386,2.7936,1.5558,1.7769,0.2013,Opp_bumper_slow_1.csv,MUX_RACING,1765038445,GOAL,77.05,Mux_Spielberg_WS1.3316_WT1.0386_WC2.7936_WCL1.5558_WD1.7769_DM0.2013_Opp_bumper_slow_1.csv_MUX_RACING_1765038445_GOAL_dur_77.05s.csv,GOAL REACHED,77.05,336.8,False,4.7,10.4,0.0,0.06,0.2,1.54,91.01,8.99,0.0,0.5,0.26,0.7114705352164538,0.0,0.1947906932385139,77.0498,True
Spielberg,0.89,2.14,1.44,2.3,2.61,0.52,Opp_bumper_slow_1.csv,MUX_RACING,1765044558,GOAL,75.94,Mux_Spielberg_WS0.89_WT2.14_WC1.44_WCL2.30_WD2.61_DM0.52_Opp_bumper_slow_1.csv_MUX_RACING_1765044558_GOAL_dur_75.94s.csv,GOAL REACHED,75.94,336.41,False,4.86,9.45,0.0,0.16,0.21,1.8,94.51,5.49,0.0,0.47,0.22,0.7343021986727063,0.19483,0.20378844704086266,75.9399,True
Spielberg,1.95,2.16,1.32,2.09,2.38,0.5,Opp_bumper_slow_1.csv,MUX_RACING,1765033785,GOAL,76.43,Mux_Spielberg_WS1.95_WT2.16_WC1.32_WCL2.09_WD2.38_DM0.50_Opp_bumper_slow_1.csv_MUX_RACING_1765033785_GOAL_dur_76.43s.csv,GOAL REACHED,76.43,336.71,False,4.94,9.77,0.0,0.06,0.15,1.77,92.11,7.89,0.0,0.48,0.23,0.7590089122880469,0.0,0.17859738503045472,76.4284,True
Spielberg,1.41,2.66,1.7,2.3,2.59,0.51,Opp_bumper_slow_1.csv,MUX_RACING,1765031457,CRASH,6.5,Mux_Spielberg_WS1.41_WT2.66_WC1.70_WCL2.30_WD2.59_DM0.51_Opp_bumper_slow_1.csv_MUX_RACING_1765031457_CRASH_dur_6.50s.csv,COLLISION DETECTED,6.5,20.79,True,4.64,2.26,0.0,0.23,0.22,0.83,88.01,11.99,0.0,0.65,0.39,0.6394783247695145,0.0,0.22567557812891165,6.5036,False
Spielberg,1.88,1.74,1.03,1.33,1.53,0.42,Opp_bumper_slow_1.csv,MUX_RACING,1765031601,CRASH,3.26,Mux_Spielberg_WS1.88_WT1.74_WC1.03_WCL1.33_WD1.53_DM0.42_Opp_bumper_slow_1.csv_MUX_RACING_1765031601_CRASH_dur_3.26s.csv,COLLISION DETECTED,3.26,99.84,True,4.25,2.62,0.0,0.27,1.79,1.07,59.6,40.4,0.0,0.55,2.19,8.81472627891414,0.0,1.4218477554171123,3.25989,False
hairpin_combo,0.9035,1.3472,1.102,1.634,1.4355,0.1901,Opp_bumper_slow_1.csv,MUX_RACING,1765040774,GOAL,60.31,Mux_hairpin_combo_WS0.9035_WT1.3472_WC1.102_WCL1.634_WD1.4355_DM0.1901_Opp_bumper_slow_1.csv_MUX_RACING_1765040774_GOAL_dur_60.31s.csv,GOAL REACHED,60.31,257.05,False,5.02,15.72,0.0,0.14,0.29,3.41,77.96,22.04,0.0,0.33,0.34,0.8763070074349443,0.195649,0.31523022617778423,60.3085,True
hairpin_combo,1.69,1.53,0.94,1.26,0.5,0.44,Opp_bumper_slow_1.csv,MUX_RACING,1765048850,ABORT,92.92,Mux_hairpin_combo_WS1.69_WT1.53_WC0.94_WCL1.26_WD0.50_DM0.44_Opp_bumper_slow_1.csv_MUX_RACING_1765048850_ABORT_dur_92.92s.csv,MANUAL_ABORT,92.92,404.19,False,4.87,15.96,0.0,0.21,0.42,3.73,89.69,10.31,0.0,0.41,0.4,0.7731872657462011,0.0,0.5055793863423319,92.9206,False
Spielberg,2.6482,1.2062,0.9791,0.9266,0.9076,0.158,Opp_bumper_slow_1.csv,MUX_RACING,1765035840,GOAL,74.14,Mux_Spielberg_WS2.6482_WT1.2062_WC0.9791_WCL0.9266_WD0.9076_DM0.158_Opp_bumper_slow_1.csv_MUX_RACING_1765035840_GOAL_dur_74.14s.csv,GOAL REACHED,74.14,336.92,False,4.7,9.54,0.0,0.11,0.23,1.82,96.57,3.43,0.0,0.74,0.3,0.6787623329193219,0.0,0.23885447630863244,74.1396,True
hairpin_combo,2.3225,1.7967,0.9319,0.923,0.985,0.1398,Opp_bumper_slow_1.csv,MUX_RACING,1765042389,CRASH,43.72,Mux_hairpin_combo_WS2.3225_WT1.7967_WC0.9319_WCL0.923_WD0.985_DM0.1398_Opp_bumper_slow_1.csv_MUX_RACING_1765042389_CRASH_dur_43.72s.csv,COLLISION DETECTED,43.72,189.56,True,5.06,35.19,0.0,0.22,0.37,4.45,84.63,15.37,0.0,0.71,0.42,0.733951684804684,0.00635152,0.3704188723250282,43.72,False
hairpin_combo,2.35,1.75,0.73,1.11,1.1,0.31,Opp_bumper_slow_1.csv,MUX_RACING,1765051462,CRASH,77.97,Mux_hairpin_combo_WS2.35_WT1.75_WC0.73_WCL1.11_WD1.10_DM0.31_Opp_bumper_slow_1.csv_MUX_RACING_1765051462_CRASH_dur_77.97s.csv,COLLISION DETECTED,77.97,331.82,True,5.01,17.37,0.0,0.23,0.4,3.43,85.61,14.39,0.0,0.47,0.41,0.7816061356006977,0.0,0.44621370935221377,77.9716,False
Spielberg,1.41,2.18,1.44,2.2,2.49,0.53,Opp_bumper_slow_1.csv,MUX_RACING,1765045768,GOAL,76.83,Mux_Spielberg_WS1.41_WT2.18_WC1.44_WCL2.20_WD2.49_DM0.53_Opp_bumper_slow_1.csv_MUX_RACING_1765045768_GOAL_dur_76.83s.csv,GOAL REACHED,76.83,336.53,False,4.7,9.18,0.0,0.07,0.15,1.77,92.33,7.67,0.0,0.53,0.24,0.7723374311745106,0.22498,0.16790534566011042,76.8283,True
hairpin_combo,0.64,2.01,1.32,2.48,2.73,0.55,Opp_bumper_slow_1.csv,MUX_RACING,1765052589,GOAL,58.95,Mux_hairpin_combo_WS0.64_WT2.01_WC1.32_WCL2.48_WD2.73_DM0.55_Opp_bumper_slow_1.csv_MUX_RACING_1765052589_GOAL_dur_58.95s.csv,GOAL REACHED,58.95,253.81,False,4.97,25.4,0.0,0.1,0.35,3.79,86.08,13.92,0.0,0.2,0.27,0.8527119408400055,0.0448087,0.3569495928263176,58.9483,True
Spielberg,1.1052,2.3484,1.1856,1.7559,1.343,0.185,Opp_bumper_slow_1.csv,MUX_RACING,1765039818,CRASH,11.17,Mux_Spielberg_WS1.1052_WT2.3484_WC1.1856_WCL1.7559_WD1.343_DM0.185_Opp_bumper_slow_1.csv_MUX_RACING_1765039818_CRASH_dur_11.17s.csv,COLLISION DETECTED,11.17,24.95,True,3.63,2.58,0.39,0.04,0.51,0.86,100.0,0.0,1000000000.0,0.0,0.0,0.8849471357449856,0.39255,0.5135933622896112,11.1717,False
Spielberg,0.66,2.04,1.31,2.44,2.71,0.56,Opp_bumper_slow_1.csv,MUX_RACING,1765038612,GOAL,78.09,Mux_Spielberg_WS0.66_WT2.04_WC1.31_WCL2.44_WD2.71_DM0.56_Opp_bumper_slow_1.csv_MUX_RACING_1765038612_GOAL_dur_78.09s.csv,GOAL REACHED,78.09,336.34,False,4.86,9.24,0.0,0.19,0.23,1.75,92.92,7.08,0.0,0.53,0.24,0.7109607916922761,0.189815,0.23971308384156828,78.0915,True
Spielberg,0.75,2.44,1.74,2.6,2.89,0.58,Opp_bumper_slow_1.csv,MUX_RACING,1765032062,GOAL,77.44,Mux_Spielberg_WS0.75_WT2.44_WC1.74_WCL2.60_WD2.89_DM0.58_Opp_bumper_slow_1.csv_MUX_RACING_1765032062_GOAL_dur_77.44s.csv,GOAL REACHED,77.44,336.73,False,4.7,8.87,0.0,0.18,0.24,1.74,93.01,6.99,0.0,0.46,0.23,0.7095573844253912,0.00809609,0.24026949912203355,77.44,True
Spielberg,1.35,1.84,1.16,1.83,2.14,0.45,Opp_bumper_slow_1.csv,MUX_RACING,1765036714,GOAL,76.3,Mux_Spielberg_WS1.35_WT1.84_WC1.16_WCL1.83_WD2.14_DM0.45_Opp_bumper_slow_1.csv_MUX_RACING_1765036714_GOAL_dur_76.30s.csv,GOAL REACHED,76.3,336.68,False,4.96,9.61,0.0,0.06,0.19,1.76,92.24,7.76,0.0,0.52,0.26,0.7439214476829524,0.210362,0.18723308132399535,76.2999,True
Spielberg,2.91,1.32,0.66,1.12,1.01,0.3,Opp_bumper_slow_1.csv,MUX_RACING,1765030507,GOAL,74.93,Mux_Spielberg_WS2.91_WT1.32_WC0.66_WCL1.12_WD1.01_DM0.30_Opp_bumper_slow_1.csv_MUX_RACING_1765030507_GOAL_dur_74.93s.csv,GOAL REACHED,74.93,336.59,False,4.7,9.99,0.0,0.06,0.23,1.8,96.42,3.58,0.0,0.58,0.27,0.6789565985159879,0.188555,0.25316723677329983,74.9284,True
hairpin_combo,1.55,1.42,0.87,1.15,0.45,0.4,Opp_bumper_slow_1.csv,MUX_RACING,1765048326,CRASH,82.32,Mux_hairpin_combo_WS1.55_WT1.42_WC0.87_WCL1.15_WD0.45_DM0.40_Opp_bumper_slow_1.csv_MUX_RACING_1765048326_CRASH_dur_82.32s.csv,COLLISION DETECTED,82.32,348.66,True,4.98,28.61,0.0,0.27,0.45,3.83,90.08,9.92,0.0,0.49,0.44,0.7640115622791895,0.0,0.5138116259529716,82.32,False
Spielberg,2.59,1.61,0.72,1.1,1.11,0.32,Opp_bumper_slow_1.csv,MUX_RACING,1765037577,GOAL,76.8,Mux_Spielberg_WS2.59_WT1.61_WC0.72_WCL1.10_WD1.11_DM0.32_Opp_bumper_slow_1.csv_MUX_RACING_1765037577_GOAL_dur_76.80s.csv,GOAL REACHED,76.8,336.93,False,4.7,8.74,0.0,0.17,0.25,1.77,95.63,4.37,0.0,0.49,0.22,0.6837009769057341,0.000373979,0.26324074972881123,76.7999,True
Spielberg,0.8282,1.5812,2.5276,1.8827,1.0338,0.2171,Opp_bumper_slow_1.csv,MUX_RACING,1765038965,GOAL,74.82,Mux_Spielberg_WS0.8282_WT1.5812_WC2.5276_WCL1.8827_WD1.0338_DM0.2171_Opp_bumper_slow_1.csv_MUX_RACING_1765038965_GOAL_dur_74.82s.csv,GOAL REACHED,74.82,336.21,False,5.0,9.7,0.0,0.04,0.12,1.82,95.25,4.75,0.0,0.59,0.24,0.7821079735180827,0.220359,0.11615482213961804,74.8203,True
hairpin_combo,2.47,1.47,0.83,1.26,1.34,0.37,Opp_bumper_slow_1.csv,MUX_RACING,1765056304,CRASH,45.72,Mux_hairpin_combo_WS2.47_WT1.47_WC0.83_WCL1.26_WD1.34_DM0.37_Opp_bumper_slow_1.csv_MUX_RACING_1765056304_CRASH_dur_45.72s.csv,COLLISION DETECTED,45.72,191.87,True,4.79,11.59,0.0,0.17,0.31,3.77,86.03,13.97,0.0,0.49,0.39,0.773895915755402,0.167136,0.3037091730467489,45.7199,False
Spielberg,2.49,1.35,0.64,1.18,1.17,0.33,Opp_bumper_slow_1.csv,MUX_RACING,1765036369,GOAL,74.7,Mux_Spielberg_WS2.49_WT1.35_WC0.64_WCL1.18_WD1.17_DM0.33_Opp_bumper_slow_1.csv_MUX_RACING_1765036369_GOAL_dur_74.70s.csv,GOAL REACHED,74.7,336.83,False,4.7,9.43,0.0,0.06,0.21,1.81,94.74,5.26,0.0,0.56,0.27,0.7350044625722854,0.217043,0.2088094677400856,74.7,True
hairpin_combo,1.66,1.48,0.92,1.22,0.49,0.43,Opp_bumper_slow_1.csv,MUX_RACING,1765048662,CRASH,17.37,Mux_hairpin_combo_WS1.66_WT1.48_WC0.92_WCL1.22_WD0.49_DM0.43_Opp_bumper_slow_1.csv_MUX_RACING_1765048662_CRASH_dur_17.37s.csv,COLLISION DETECTED,17.37,75.17,True,4.7,14.93,0.12,0.3,0.4,3.12,97.21,2.79,1.1,0.0,0.09,0.8478450230202579,0.117382,0.40343505646353145,17.3717,False
hairpin_combo,0.78,1.69,1.05,2.18,2.56,0.49,Opp_bumper_slow_1.csv,MUX_RACING,1765052430,CRASH,42.63,Mux_hairpin_combo_WS0.78_WT1.69_WC1.05_WCL2.18_WD2.56_DM0.49_Opp_bumper_slow_1.csv_MUX_RACING_1765052430_CRASH_dur_42.63s.csv,COLLISION DETECTED,42.63,186.47,True,4.87,28.72,0.0,0.08,0.24,4.46,89.85,10.15,0.0,0.19,0.28,0.8346736707543629,0.0,0.23180444665418742,42.6284,False
hairpin_combo,1.98,2.17,1.43,2.22,2.5,0.53,Opp_bumper_slow_1.csv,MUX_RACING,1765055811,ABORT,92.63,Mux_hairpin_combo_WS1.98_WT2.17_WC1.43_WCL2.22_WD2.50_DM0.53_Opp_bumper_slow_1.csv_MUX_RACING_1765055811_ABORT_dur_92.63s.csv,MANUAL_ABORT,92.63,397.64,False,4.97,22.59,0.0,0.12,0.37,3.85,86.75,13.25,0.0,0.27,0.34,0.8226644306870196,0.0,0.43488581152396005,92.628,False
Spielberg,0.73,1.79,1.2,2.27,2.62,0.51,Opp_bumper_slow_1.csv,MUX_RACING,1765036973,GOAL,77.42,Mux_Spielberg_WS0.73_WT1.79_WC1.20_WCL2.27_WD2.62_DM0.51_Opp_bumper_slow_1.csv_MUX_RACING_1765036973_GOAL_dur_77.42s.csv,GOAL REACHED,77.42,336.68,False,4.96,9.4,0.0,0.19,0.23,1.74,92.34,7.66,0.0,0.56,0.26,0.7145385519218848,0.18172,0.26102178922696473,77.42,True
hairpin_combo,1.9219,2.1553,1.3408,1.8841,1.3669,0.1919,Opp_bumper_slow_1.csv,MUX_RACING,1765046079,CRASH,25.74,Mux_hairpin_combo_WS1.9219_WT2.1553_WC1.3408_WCL1.8841_WD1.3669_DM0.1919_Opp_bumper_slow_1.csv_MUX_RACING_1765046079_CRASH_dur_25.74s.csv,COLLISION DETECTED,25.74,111.41,True,4.7,22.11,0.0,0.1,0.26,3.89,89.19,10.81,0.0,0.54,0.37,0.8530399790242388,0.111093,0.2515283052731752,25.7396,False
hairpin_combo,1.0,1.0,1.0,1.0,1.0,1.0,Opp_bumper_slow_1.csv,MUX_RACING,1765088641,CRASH,43.63,Mux_hairpin_combo_WS1.0_WT1.0_WC1.0_WCL1.0_WD1.0_DM1.0_Opp_bumper_slow_1.csv_MUX_RACING_1765088641_CRASH_dur_43.63s.csv,COLLISION DETECTED,43.63,191.91,True,5.11,24.8,0.0,0.17,0.28,4.29,82.91,17.09,0.0,0.37,0.32,0.8232357751386322,0.18976,0.2767575945249658,43.6289,False
hairpin_combo,1.26,2.28,1.63,2.35,2.66,0.53,Opp_bumper_slow_1.csv,MUX_RACING,1765056612,ABORT,92.92,Mux_hairpin_combo_WS1.26_WT2.28_WC1.63_WCL2.35_WD2.66_DM0.53_Opp_bumper_slow_1.csv_MUX_RACING_1765056612_ABORT_dur_92.92s.csv,MANUAL_ABORT,92.92,391.61,False,4.99,22.73,0.0,0.13,0.37,3.65,84.1,15.9,0.0,0.31,0.38,0.8196251241514722,0.0,0.43628654852716253,92.9241,False
hairpin_combo,1.52,1.64,0.95,1.29,1.36,0.38,Opp_bumper_slow_1.csv,MUX_RACING,1765051622,CRASH,82.19,Mux_hairpin_combo_WS1.52_WT1.64_WC0.95_WCL1.29_WD1.36_DM0.38_Opp_bumper_slow_1.csv_MUX_RACING_1765051622_CRASH_dur_82.19s.csv,COLLISION DETECTED,82.19,347.85,True,4.95,25.26,0.0,0.15,0.38,3.46,86.09,13.91,0.0,0.35,0.38,0.8511897777837257,0.0730344,0.4086235131047932,82.1883,False
Spielberg,2.9,1.6,0.74,1.29,1.42,0.41,Opp_bumper_slow_1.csv,MUX_RACING,1765040251,GOAL,75.2,Mux_Spielberg_WS2.90_WT1.60_WC0.74_WCL1.29_WD1.42_DM0.41_Opp_bumper_slow_1.csv_MUX_RACING_1765040251_GOAL_dur_75.20s.csv,GOAL REACHED,75.2,336.5,False,4.95,9.32,0.0,0.05,0.17,1.81,95.01,4.99,0.0,0.56,0.24,0.7421099506409233,0.19326,0.1758350802565339,75.2,True
Spielberg,1.67,1.51,0.93,1.24,0.49,0.43,Opp_bumper_slow_1.csv,MUX_RACING,1765029651,GOAL,74.22,Mux_Spielberg_WS1.67_WT1.51_WC0.93_WCL1.24_WD0.49_DM0.43_Opp_bumper_slow_1.csv_MUX_RACING_1765029651_GOAL_dur_74.22s.csv,GOAL REACHED,74.22,337.06,False,5.2,8.88,0.0,0.05,0.2,1.87,96.36,3.64,0.0,0.54,0.28,0.6998783618236689,0.0,0.21413422751061378,74.2199,True
Spielberg,2.62,1.59,0.71,1.12,1.09,0.31,Opp_bumper_slow_1.csv,MUX_RACING,1765035511,GOAL,73.79,Mux_Spielberg_WS2.62_WT1.59_WC0.71_WCL1.12_WD1.09_DM0.31_Opp_bumper_slow_1.csv_MUX_RACING_1765035511_GOAL_dur_73.79s.csv,GOAL REACHED,73.79,336.73,False,4.94,9.69,0.0,0.04,0.21,1.82,97.18,2.82,0.0,0.51,0.3,0.6870461481381104,0.21158,0.21542909079645756,73.7915,True
hairpin_combo,2.7608,1.1883,0.5954,0.3531,0.7395,0.1251,Opp_bumper_slow_1.csv,MUX_RACING,1765042279,CRASH,16.33,Mux_hairpin_combo_WS2.7608_WT1.1883_WC0.5954_WCL0.3531_WD0.7395_DM0.1251_Opp_bumper_slow_1.csv_MUX_RACING_1765042279_CRASH_dur_16.33s.csv,COLLISION DETECTED,16.33,72.99,True,4.7,13.74,0.23,0.26,0.42,2.94,92.8,7.2,0.72,0.0,0.19,0.8090416064168503,0.230464,0.421340164703363,16.3285,False
hairpin_combo,0.7979,1.559,0.9723,2.9099,2.5774,0.2722,Opp_bumper_slow_1.csv,MUX_RACING,1765042880,CRASH,26.15,Mux_hairpin_combo_WS0.7979_WT1.559_WC0.9723_WCL2.9099_WD2.5774_DM0.2722_Opp_bumper_slow_1.csv_MUX_RACING_1765042880_CRASH_dur_26.15s.csv,COLLISION DETECTED,26.15,112.25,True,4.86,21.24,0.0,0.08,0.26,3.77,83.76,16.24,0.0,0.32,0.39,0.8850361667227404,0.0950102,0.2313359220255744,26.1518,False
hairpin_combo,0.74,1.8,1.21,2.28,2.63,0.52,Opp_bumper_slow_1.csv,MUX_RACING,1765055703,CRASH,43.24,Mux_hairpin_combo_WS0.74_WT1.80_WC1.21_WCL2.28_WD2.63_DM0.52_Opp_bumper_slow_1.csv_MUX_RACING_1765055703_CRASH_dur_43.24s.csv,COLLISION DETECTED,43.24,186.43,True,4.87,28.94,0.0,0.1,0.24,4.37,87.88,12.12,0.0,0.28,0.29,0.824988296744057,0.0774897,0.22927415321099542,43.24,False
hairpin_combo,1.3175,2.1451,1.1442,1.1301,1.2104,0.2152,Opp_bumper_slow_1.csv,MUX_RACING,1765045883,CRASH,46.05,Mux_hairpin_combo_WS1.3175_WT2.1451_WC1.1442_WCL1.1301_WD1.2104_DM0.2152_Opp_bumper_slow_1.csv_MUX_RACING_1765045883_CRASH_dur_46.05s.csv,COLLISION DETECTED,46.05,193.65,True,4.7,18.39,0.0,0.17,0.3,3.83,81.48,18.52,0.0,0.49,0.41,0.803661570485538,0.246931,0.28296326856294274,46.0485,False
hairpin_combo,1.1741,1.5918,3.167,1.4674,1.5063,0.1959,Opp_bumper_slow_1.csv,MUX_RACING,1765044369,ABORT,92.94,Mux_hairpin_combo_WS1.1741_WT1.5918_WC3.167_WCL1.4674_WD1.5063_DM0.1959_Opp_bumper_slow_1.csv_MUX_RACING_1765044369_ABORT_dur_92.94s.csv,MANUAL_ABORT,92.94,382.95,False,4.95,23.36,0.0,0.16,0.34,3.31,77.81,22.19,0.0,0.36,0.4,0.8415528156814014,0.0,0.3726446564395738,92.9358,False
Spielberg,2.5922,1.2238,0.8772,0.6338,0.9725,0.1328,Opp_bumper_slow_1.csv,MUX_RACING,1765036011,GOAL,74.7,Mux_Spielberg_WS2.5922_WT1.2238_WC0.8772_WCL0.6338_WD0.9725_DM0.1328_Opp_bumper_slow_1.csv_MUX_RACING_1765036011_GOAL_dur_74.70s.csv,GOAL REACHED,74.7,336.77,False,4.7,9.31,0.0,0.18,0.27,1.79,97.06,2.94,0.0,0.39,0.21,0.6578941338599602,0.205689,0.28291159231742125,74.6998,True
hairpin_combo,1.62,2.34,1.63,2.4,2.74,0.57,Opp_bumper_slow_1.csv,MUX_RACING,1765060203,GOAL,60.21,Mux_hairpin_combo_WS1.62_WT2.34_WC1.63_WCL2.40_WD2.74_DM0.57_Opp_bumper_slow_1.csv_MUX_RACING_1765060203_GOAL_dur_60.21s.csv,GOAL REACHED,60.21,251.78,False,5.04,26.98,0.0,0.15,0.36,3.82,85.52,14.48,0.0,0.31,0.32,0.8286830045838038,0.107266,0.37011273807161943,60.2083,True
hairpin_combo,0.93,2.51,1.6,2.42,2.74,0.57,Opp_bumper_slow_1.csv,MUX_RACING,1765059427,CRASH,43.6,Mux_hairpin_combo_WS0.93_WT2.51_WC1.60_WCL2.42_WD2.74_DM0.57_Opp_bumper_slow_1.csv_MUX_RACING_1765059427_CRASH_dur_43.60s.csv,COLLISION DETECTED,43.6,186.21,True,5.02,30.55,0.0,0.11,0.26,4.56,87.26,12.74,0.0,0.31,0.32,0.7967408254288597,0.0,0.25289345405668273,43.6,False
hairpin_combo,2.87,1.64,0.73,1.32,1.45,0.42,Opp_bumper_slow_1.csv,MUX_RACING,1765052303,CRASH,80.97,Mux_hairpin_combo_WS2.87_WT1.64_WC0.73_WCL1.32_WD1.45_DM0.42_Opp_bumper_slow_1.csv_MUX_RACING_1765052303_CRASH_dur_80.97s.csv,COLLISION DETECTED,80.97,350.67,True,4.83,24.05,0.0,0.19,0.41,3.78,86.64,13.36,0.0,0.44,0.33,0.8200459307745506,0.0,0.45881764631690913,80.9716,False
