# time_s,x_m,y_m,yaw_rad,speed_mps
11.652,-58.8625,32.6945,-1.01876,3.99997
11.6725,-58.8215,32.6259,-1.01708,3.99998
11.6967,-58.7803,32.5573,-1.01633,3.99998
11.7267,-58.718,32.4547,-1.01605,3.99998
11.7531,-58.6555,32.3523,-1.01616,3.99998
11.774,-58.6137,32.2841,-1.01629,3.99999
11.7955,-58.5718,32.2159,-1.01643,3.99999
11.816,-58.5298,32.1478,-1.01655,3.99999
11.8391,-58.4669,32.0457,-1.01669,3.99999
11.8609,-58.4249,31.9776,-1.01676,3.99999
11.8828,-58.3828,31.9095,-1.01681,3.99999
11.9036,-58.3408,31.8415,-1.01685,3.99999
11.9239,-58.2987,31.7734,-1.01689,3.99999
11.9452,-58.2567,31.7054,-1.01691,3.99999
11.9684,-58.1937,31.6032,-1.01812,3.99999
11.9896,-58.1522,31.5348,-1.02503,4
12.0139,-58.1113,31.4661,-1.03678,4
12.0367,-58.0711,31.3969,-1.05124,4
12.0611,-58.0123,31.2923,-1.07506,4
12.0839,-57.9738,31.2222,-1.08716,4
12.1062,-57.9357,31.1518,-1.09534,4
12.1296,-57.8795,31.0458,-1.10381,4
12.1505,-57.8426,30.9748,-1.10809,4
12.1761,-57.806,30.9036,-1.11098,4
12.1988,-57.7516,30.7967,-1.11283,4
12.2213,-57.7156,30.7252,-1.11323,4
12.242,-57.6798,30.6537,-1.11334,4
12.2636,-57.644,30.5822,-1.1133,4
12.287,-57.6084,30.5105,-1.11321,4
12.3109,-57.555,30.4031,-1.11304,4
12.3315,-57.5195,30.3314,-1.11294,4
12.3532,-57.4841,30.2597,-1.11286,4
12.3766,-57.4486,30.1879,-1.1128,4
12.4016,-57.3955,30.0803,-1.11273,4
