# x, y, speed_mps, dist_to_wall
-35.1555,18.4804,2,0
-35.4136,18.3817,2,0
-35.6725,18.2984,2,0
-35.9319,18.2308,2,0
-36.1919,18.1792,2,0
-36.4523,18.1436,2,0
-36.713,18.1242,2,0
-36.9739,18.1208,2,0
-37.235,18.1333,2,0
-37.496,18.1613,2,0
-37.7571,18.2045,2,0
-38.018,18.2623,2,0
-38.2789,18.334,2,0
-38.5397,18.419,2,0
-38.8004,18.5163,2,0
-39.061,18.6249,2,0
-39.3215,18.7437,2,0
-39.582,18.8713,2,0
-39.8424,19.0067,2,0
-40.1027,19.1482,2,0
-40.3624,19.2943,2,0
-40.6217,19.4414,2,0
-40.9035,19.5724,2,0
-41.2886,19.6478,2,0
-41.6843,19.7168,2,0
-41.8639,19.9993,2,0
-42.0344,20.2904,2,0
-42.2048,20.5814,2,0
-42.3749,20.8725,2,0
-42.5447,21.1638,2,0
-42.7142,21.4552,2,0
-42.8833,21.7468,2,0
-43.052,22.0385,2,0
-43.2202,22.3302,2,0
-43.3879,22.6219,2,0
-43.5552,22.9135,2,0
-43.7219,23.205,2,0
-43.888,23.4964,2,0
-44.0536,23.7875,2,0
-44.2186,24.0785,2,0
-44.3831,24.3692,2,0
-44.5476,24.6593,2,0
-44.7147,24.9472,2,0
-44.8906,25.2289,2,0
-45.0697,25.5079,2,0
-45.2144,25.808,2,0
-45.3628,26.1051,2,0
-45.5189,26.3967,2,0
-45.6779,26.6858,2,0
-45.8373,26.9739,2,0
-45.9965,27.2614,2,0
-46.1553,27.5485,2,0
-46.3131,27.8355,2,0
-46.4694,28.1227,2,0
-46.6231,28.4107,2,0
-46.8534,28.6498,2,0
-46.9246,28.9882,2,0
-47.0645,29.2827,2,0
-47.2057,29.5757,2,0
-47.3435,29.8698,2,0
-47.4638,30.1723,2,0
-47.543,30.495,2,0
-47.6076,30.8251,2,0
-47.675,31.156,2,0
-47.737,31.4867,2,0
-47.7353,31.8172,2,0
-47.7243,32.1477,2,0
-47.7066,32.4792,2,0
-47.678,32.8137,2,0
-47.6333,33.1469,2,0
-47.5559,33.4674,2,0
-47.4874,33.7948,2,0
-47.3312,34.0796,2,0
-47.181,34.3689,2,0
-47.0238,34.6559,2,0
-46.8558,34.9375,2,0
-46.6677,35.2064,2,0
-46.4414,35.449,2,0
-46.1961,35.6759,2,0
-45.9399,35.8901,2,0
-45.6715,36.0891,2,0
-45.3903,36.2711,2,0
-45.0997,36.4377,2,0
-44.853,36.6699,2,0
-44.506,36.7365,2,0
-44.2209,36.9023,2,0
-43.8697,36.9303,2,0
-43.5377,36.9889,2,0
-43.2105,37.0356,2,0
-42.8859,37.0474,2,0
-42.5635,37.0486,2,0
-42.2427,37.0498,2,0
-41.9243,37.044,2,0
-41.611,37.0201,2,0
-41.3048,36.978,2,0
-41.0026,36.9283,2,0
-40.7015,36.8784,2,0
-40.401,36.8285,2,0
-40.1023,36.7756,2,0
-39.8062,36.7183,2,0
-39.5118,36.658,2,0
-39.2182,36.5972,2,0
-38.9244,36.5374,2,0
-38.6304,36.479,2,0
-38.3364,36.4217,2,0
-38.0425,36.3651,2,0
-37.7488,36.3092,2,0
-37.4553,36.2538,2,0
-37.162,36.199,2,0
-36.8691,36.1447,2,0
-36.5765,36.091,2,0
-36.2842,36.0379,2,0
-35.9923,35.9855,2,0
-35.7009,35.9338,2,0
-35.4098,35.8829,2,0
-35.1192,35.8329,2,0
-34.829,35.7837,2,0
-34.5393,35.7355,2,0
-34.25,35.6882,2,0
-33.9611,35.6421,2,0
-33.6725,35.597,2,0
-33.3843,35.5531,2,0
-33.0964,35.5103,2,0
-32.8088,35.4688,2,0
-32.5214,35.4287,2,0
-32.2341,35.3898,2,0
-31.947,35.3524,2,0
-31.66,35.3165,2,0
-31.3731,35.2822,2,0
-31.0862,35.2495,2,0
-30.7994,35.2186,2,0
-30.5127,35.1897,2,0
-30.226,35.1627,2,0
-29.9394,35.1379,2,0
-29.6528,35.1154,2,0
-29.3663,35.0954,2,0
-29.0799,35.078,2,0
-28.7936,35.0633,2,0
-28.5074,35.0516,2,0
-28.2213,35.0429,2,0
-27.9352,35.0375,2,0
-27.6493,35.0355,2,0
-27.3635,35.037,2,0
-27.0778,35.0421,2,0
-26.7921,35.051,2,0
-26.5065,35.0638,2,0
-26.2209,35.0806,2,0
-25.9353,35.1016,2,0
-25.6498,35.1267,2,0
-25.3642,35.1561,2,0
-25.0787,35.19,2,0
-24.7931,35.2283,2,0
-24.5075,35.2713,2,0
-24.2218,35.3189,2,0
-23.9361,35.3713,2,0
-23.6505,35.4287,2,0
-23.3648,35.491,2,0
-23.0791,35.5585,2,0
-22.7935,35.6312,2,0
-22.5079,35.7093,2,0
-22.2225,35.7928,2,0
-21.9372,35.882,2,0
-21.6521,35.977,2,0
-21.3673,36.0778,2,0
-21.0827,36.1847,2,0
-20.7986,36.2977,2,0
-20.5149,36.417,2,0
-20.2317,36.5426,2,0
-19.9492,36.6748,2,0
-19.6674,36.8136,2,0
-19.3864,36.9592,2,0
-19.1065,37.1115,2,0
-18.8277,37.2706,2,0
-18.5502,37.4366,2,0
-18.2742,37.6095,2,0
-17.9999,37.7893,2,0
-17.7275,37.9759,2,0
-17.4571,38.1692,2,0
-17.1892,38.3692,2,0
