# time_s,x_m,y_m,yaw_rad,speed_mps
5.0908299999999995,-1.24924,-6.2561,-3.12537,1.0
5.11333,-1.26924,-6.25642,-3.12537,1.0
5.13393,-1.28923,-6.25675,-3.12537,1.0
5.1666300000000005,-1.31923,-6.25723,-3.12537,1.0
5.191629999999999,-1.34923,-6.25772,-3.12537,1.0
5.2146300000000005,-1.36922,-6.25804,-3.12537,1.0
5.24243,-1.39922,-6.25853,-3.12537,1.0
5.26503,-1.41922,-6.25886,-3.12537,1.0
5.291329999999999,-1.44921,-6.25934,-3.12537,1.0
5.31533,-1.46921,-6.25967,-3.12537,1.0
5.33843,-1.48921,-6.25999,-3.12537,1.0
5.363930000000001,-1.5192,-6.26048,-3.12537,1.0
5.39183,-1.5492,-6.26096,-3.12537,1.0
5.4128300000000005,-1.5692,-6.26129,-3.12537,1.0
5.436229999999999,-1.58919,-6.26161,-3.12537,1.0
5.46703,-1.61919,-6.2621,-3.12537,1.0
5.49223,-1.64919,-6.26259,-3.12537,1.0
5.520129999999999,-1.67918,-6.26307,-3.12537,1.0
5.54123,-1.69918,-6.2634,-3.12537,1.0
5.563630000000001,-1.71918,-6.26372,-3.12537,1.0
5.5896300000000005,-1.74917,-6.26421,-3.12537,1.0
5.613130000000001,-1.76917,-6.26453,-3.12537,1.0
5.63403,-1.78917,-6.26486,-3.12537,1.0
5.6590300000000004,-1.80916,-6.26518,-3.12537,1.0
5.683929999999999,-1.83916,-6.26567,-3.12537,1.0
5.710629999999999,-1.86916,-6.26616,-3.12537,1.0
5.73223,-1.88915,-6.26648,-3.12537,1.0
5.7539299999999995,-1.90915,-6.2668,-3.12537,1.0
5.780729999999999,-1.93915,-6.26729,-3.12537,1.0
5.8050299999999995,-1.95915,-6.26762,-3.12537,1.0
5.831029999999999,-1.98914,-6.2681,-3.12537,1.0
5.852429999999999,-2.00914,-6.26843,-3.12537,1.0
5.872929999999999,-2.02914,-6.26875,-3.12537,1.0
5.894329999999999,-2.04913,-6.26908,-3.12537,1.0
5.919630000000001,-2.07913,-6.26956,-3.12537,1.0
5.944629999999999,-2.09913,-6.26989,-3.12537,1.0
5.97113,-2.12912,-6.27037,-3.12537,1.0
5.99213,-2.14912,-6.2707,-3.12537,1.0
6.01363,-2.16912,-6.27102,-3.12537,1.0
6.03863,-2.19911,-6.27151,-3.12537,1.0
6.060529999999999,-2.21911,-6.27183,-3.12537,1.0
6.081230000000001,-2.23911,-6.27216,-3.12537,1.0
6.10573,-2.25911,-6.27248,-3.12537,1.0
6.130730000000001,-2.2891,-6.27297,-3.12537,1.0
6.15163,-2.3091,-6.27329,-3.12537,1.0
6.17233,-2.3291,-6.27362,-3.12537,1.0
6.196129999999999,-2.34909,-6.27394,-3.12537,1.0
6.218229999999999,-2.37909,-6.27443,-3.12537,1.0
6.24143,-2.39909,-6.27475,-3.12537,1.0
6.26273,-2.41908,-6.27508,-3.12537,1.0
6.2855300000000005,-2.43908,-6.2754,-3.12537,1.0
6.30623,-2.45908,-6.27573,-3.12537,1.0
6.330430000000001,-2.48908,-6.27621,-3.12537,1.0
6.354030000000001,-2.50907,-6.27654,-3.12537,1.0
6.37643,-2.52907,-6.27686,-3.12537,1.0
6.39933,-2.55907,-6.27735,-3.12537,1.0
6.42353,-2.57906,-6.27767,-3.12537,1.0
6.449330000000001,-2.60906,-6.27816,-3.12537,1.0
6.471430000000001,-2.62906,-6.27849,-3.12537,1.0
6.49533,-2.64905,-6.27881,-3.12537,1.0
6.51913,-2.67905,-6.2793,-3.12537,1.0
6.544429999999999,-2.69905,-6.27962,-3.12537,1.0
6.57303,-2.72904,-6.28011,-3.12537,1.0
6.59523,-2.74904,-6.28043,-3.12537,1.0
6.622229999999999,-2.77904,-6.28092,-3.12537,1.0
6.645829999999999,-2.79903,-6.28124,-3.12537,1.0
6.67203,-2.82903,-6.28173,-3.12537,1.0
6.693129999999999,-2.84903,-6.28206,-3.12537,1.0
6.71403,-2.86903,-6.28238,-3.12537,1.0
6.73553,-2.88902,-6.2827,-3.12537,1.0
6.76303,-2.91902,-6.28319,-3.12537,1.0
6.78503,-2.93902,-6.28352,-3.12537,1.0
6.810429999999999,-2.96901,-6.284,-3.12537,1.0
6.832730000000001,-2.98901,-6.28433,-3.12537,1.0
6.855530000000001,-3.00901,-6.28465,-3.12537,1.0
6.87963,-3.039,-6.28514,-3.12537,1.0
6.90153,-3.059,-6.28546,-3.12537,1.0
6.922529999999999,-3.079,-6.28579,-3.12537,1.0
6.94293,-3.099,-6.28611,-3.12537,1.0
6.96573,-3.11899,-6.28644,-3.12537,1.0
6.99213,-3.14899,-6.28692,-3.12537,1.0
7.01373,-3.16899,-6.28725,-3.12537,1.0
7.0355300000000005,-3.18898,-6.28757,-3.12537,1.0
7.0603299999999996,-3.21898,-6.28806,-3.12537,1.0
7.0820300000000005,-3.23898,-6.28838,-3.12537,1.0
7.10573,-3.25897,-6.28871,-3.12537,1.0
7.133030000000001,-3.28897,-6.28919,-3.12537,1.0
7.15523,-3.30897,-6.28952,-3.12537,1.0
7.182429999999999,-3.33896,-6.29001,-3.12537,1.0
7.206130000000001,-3.35896,-6.29033,-3.12537,1.0
7.23403,-3.38896,-6.29082,-3.12537,1.0
7.2558300000000004,-3.40895,-6.29114,-3.12537,1.0
7.276330000000001,-3.42895,-6.29147,-3.12537,1.0
7.300730000000001,-3.45895,-6.29195,-3.12537,1.0
7.323530000000001,-3.47894,-6.29228,-3.12537,1.0
7.34373,-3.49894,-6.2926,-3.12537,1.0
7.364629999999999,-3.51894,-6.29293,-3.12537,1.0
7.392930000000001,-3.54894,-6.29341,-3.12537,1.0
7.419530000000001,-3.57893,-6.2939,-3.12537,1.0
7.44113,-3.59893,-6.29422,-3.12537,1.0
7.464429999999999,-3.61893,-6.29455,-3.12537,1.0
7.492030000000001,-3.64892,-6.29503,-3.12537,1.0
7.51303,-3.66892,-6.29536,-3.12537,1.0
7.536129999999999,-3.68892,-6.29568,-3.12537,1.0
7.560429999999999,-3.71891,-6.29617,-3.12537,1.0
7.58453,-3.73891,-6.29649,-3.12537,1.0
7.60493,-3.75891,-6.29682,-3.12537,1.0
7.626029999999999,-3.77891,-6.29714,-3.12537,1.0
7.64633,-3.7989,-6.29747,-3.12537,1.0
7.67143,-3.8289,-6.29795,-3.12537,1.0
